"Date of Download: 2024-07-11_20:11:41"
"Search Parameters: Data Level:all  Trait List:  Trial List:18316  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814289","GM14690A-10","","plot","8272580","202393DVGST_stom_rep1_GM14690A-10_149","1","1","149","6","26","test","","1","1","22.1","60","11.1328125","5.7","4","2","8","6","4","3","180","50","4","3","1","2","3","20","4420","157","3","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814083","GM14690A-11","","plot","8272366","202393DVGST_stom_rep1_GM14690A-11_157","1","1","157","6","18","test","","1","1","29.6","100","6.8359375","3.5","4","3","9","6","4","4","140","50","4","2","1","3","3","28","3050","236","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979876","GM14690A-12","","plot","8272454","202393DVGST_stom_rep1_GM14690A-12_484","1","1","484","17","20","test","","1","1","","190","","","4","2","","6","4","3","210","50","3","","","5","","","","","","3","","","1","","No Raiz (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814288","GM14690A-1","","plot","8272529","202393DVGST_stom_rep1_GM14690A-1_256","1","1","256","9","24","test","","0","1","23.1","150","2.9296875","1.5","3","3","2","4","4","4","150","50","3","2","1","4","2","12","1290","53","2","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814038","GM14690A-2","","plot","8272349","202393DVGST_stom_rep1_GM14690A-2_146","1","1","146","6","29","test","","1","1","26.4","70","3.7109375","1.9","4","1","0","4","4","4","150","40","4","2","1","4","2","10","1600","96","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814290","GM14690A-4","","plot","8272359","202393DVGST_stom_rep1_GM14690A-4_232","1","1","232","8","1","test","","1","1","32.7","110","0.5859375","0.3","3","3","0","8","4","3","190","60","2","3","1","5","2","5","160","15","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814443","GM14690A-5","","plot","8272748","202393DVGST_stom_rep1_GM14690A-5_650","1","1","650","23","12","test","","0","1","29.7","170","3.7109375","1.9","4","3","5","6","4","4","170","50","4","3","1","3","2","8","1900","148","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979877","GM14690A-6","","plot","8272420","202393DVGST_stom_rep1_GM14690A-6_219","1","1","219","8","14","test","","0","1","25.2","210","4.4921875","2.3","4","3","5","6","4","4","210","60","4","2","1","3","3","10","2090","111","4","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814538","GM14690A-7","","plot","8272178","202393DVGST_stom_rep1_GM14690A-7_357","1","1","357","13","9","test","","4","1","26","100","1.953125","1","4","3","1","6","4","4","260","60","2","1","1","4","2","7","970","56","0","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814155","GM14690A-9","","plot","8272427","202393DVGST_stom_rep1_GM14690A-9_384","1","1","384","14","23","test","","0","1","25.6","140","5.46875","2.8","3","3","5","4","4","4","140","40","2","1","1","3","2","10","2750","152","4","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814367","GM14691A-10","","plot","8272438","202393DVGST_stom_rep1_GM14691A-10_139","1","1","139","5","23","test","","1","1","23.6","220","3.3203125","1.7","5","2","3","6","4","2","240","60","4","3","1","4","2","12","1040","46","0","3","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814156","GM14691A-11","","plot","8272364","202393DVGST_stom_rep1_GM14691A-11_193","1","1","193","7","19","test","","2","1","29.8","140","5.859375","3","4","3","8","6","4","4","190","40","4","2","1","3","2","27","2080","163","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979941","GM14691A-1","","plot","8272424","202393DVGST_stom_rep1_GM14691A-1_506","1","1","506","18","17","test","","0","1","30.4","240","11.328125","5.8","4","2","12","8","4","2","240","60","4","1","1","2","3","22","4600","375","0","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980015","GM14691A-2","","plot","8272109","202393DVGST_stom_rep1_GM14691A-2_649","1","1","649","23","11","test","","2","1","28.2","170","9.1796875","4.7","4","2","17","8","4","3","250","50","4","1","1","3","3","29","2280","159","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979878","GM14691A-3","","plot","8272600","202393DVGST_stom_rep1_GM14691A-3_491","1","1","491","17","27","test","","5","1","24.8","80","5.46875","2.8","4","2","12","6","4","3","230","40","2","1","1","3","3","22","2440","124","0","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814495","GM14691A-4","","plot","8272747","202393DVGST_stom_rep1_GM14691A-4_116","1","1","116","4","1","test","","1","1","20.7","250","6.25","3.2","4","3","5","8","4","3","260","70","4","2","1","3","2","15","2900","79","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814157","GM14691A-5","","plot","8272392","202393DVGST_stom_rep1_GM14691A-5_487","1","1","487","17","23","test","","3","1","29.7","80","8.0078125","4.1","4","1","5","8","4","3","220","50","3","2","1","2","3","10","3760","293","1","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814444","GM14691A-6","","plot","8272456","202393DVGST_stom_rep1_GM14691A-6_645","1","1","645","23","7","test","","2","2","28.4","90","6.640625","3.4","4","2","9","8","4","3","180","40","4","1","1","3","3","18","2890","205","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979985","GM14691A-7","","plot","8272248","202393DVGST_stom_rep1_GM14691A-7_246","1","1","246","9","14","test","","1","1","28.9","200","8.984375","4.6","5","2","12","8","4","2","250","50","4","2","1","2","3","26","3340","247","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814084","GM14691A-8","","plot","8272464","202393DVGST_stom_rep1_GM14691A-8_120","1","1","120","5","4","test","","3","1","22.8","190","11.9140625","6.1","5","3","20","10","4","3","280","60","4","1","1","2","2","37","4120","162","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979879","GM14691A-9","","plot","8272308","202393DVGST_stom_rep1_GM14691A-9_71","1","1","71","3","13","test","","2","1","23.3","110","4.6875","2.4","3","2","4","4","4","4","200","50","3","3","1","3","3","7","2300","98","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814117","GM14694A-10","","plot","8272743","202393DVGST_stom_rep1_GM14694A-10_403","1","1","403","14","4","test","","0","1","27.7","220","7.03125","3.6","4","2","5","8","4","2","220","60","4","3","1","3","3","20","3300","222","4","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814039","GM14694A-11","","plot","8272235","202393DVGST_stom_rep1_GM14694A-11_604","1","1","604","21","24","test","","1","1","29.4","140","8.3984375","4.3","4","1","10","6","4","3","170","50","4","1","2","2","3","25","3610","276","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979942","GM14694A-12","","plot","8272618","202393DVGST_stom_rep1_GM14694A-12_574","1","1","574","20","7","test","","0","1","30.2","220","17.96875","9.2","4","2","30","8","4","3","220","70","4","3","1","1","3","35","5000","403","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814199","GM14694A-3","","plot","8272649","202393DVGST_stom_rep1_GM14694A-3_92","1","1","92","4","25","test","","0","1","27.5","200","9.5703125","4.9","4","3","15","6","4","4","200","50","4","1","1","2","3","20","4170","276","2","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814445","GM14694A-4","","plot","8272492","202393DVGST_stom_rep1_GM14694A-4_172","1","1","172","6","3","test","","2","1","25.8","100","8.59375","4.4","4","2","6","8","4","3","200","30","4","3","1","2","3","10","4010","228","10","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814291","GM14694A-5","","plot","8272640","202393DVGST_stom_rep1_GM14694A-5_225","1","1","225","8","8","test","","0","1","29.1","130","8.59375","4.4","4","3","20","6","4","4","130","50","4","3","","2","2","27","3650","274","3","4","1","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814238","GM14694A-6","","plot","8272137","202393DVGST_stom_rep1_GM14694A-6_253","1","1","253","9","21","test","","1","1","29.1","180","4.1015625","2.1","4","3","7","4","4","4","210","40","4","1","2","3","2","17","1990","149","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979880","GM14694A-7","","plot","8272532","202393DVGST_stom_rep1_GM14694A-7_606","1","1","606","21","26","test","","1","1","26.7","140","12.109375","6.2","4","2","13","4","4","4","160","40","4","1","1","1","3","23","4160","257","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814040","GM14694A-9","","plot","8272225","202393DVGST_stom_rep1_GM14694A-9_497","1","1","497","18","26","test","","1","1","29.2","150","1.5625","0.8","3","2","1","6","4","3","220","50","3","1","1","4","2","7","690","52","1","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814041","GM14697B-1","","plot","8272155","202393DVGST_stom_rep1_GM14697B-1_312","1","1","312","11","22","test","","0","1","23.4","180","3.3203125","1.7","4","2","3","6","4","4","180","40","3","2","1","4","2","15","1680","72","6","4","1","3","2","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814118","GM14697B-2","","plot","8272604","202393DVGST_stom_rep1_GM14697B-2_62","1","1","62","3","4","test","","1","1","","160","","","4","3","0","4","4","4","210","60","1","2","1","5","1","","","","","4","1","2","3","3","No Raiz (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979881","GM14697B-3","","plot","8272414","202393DVGST_stom_rep1_GM14697B-3_532","1","1","532","19","10","test","","3","1","23.4","60","4.296875","2.2","4","3","7","6","4","4","180","50","4","3","1","3","3","14","2150","92","4","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979945","GM14701B-12","","plot","8272763","202393DVGST_stom_rep1_GM14701B-12_373","1","1","373","13","25","test","","2","1","25.8","80","5.2734375","2.7","4","2","5","6","4","4","180","40","4","1","1","3","3","16","2560","145","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979944","GM14701B-1","","plot","8272626","202393DVGST_stom_rep1_GM14701B-1_504","1","1","504","18","19","test","","3","1","23.8","80","23.6328125","12.1","4","2","22","8","4","2","210","60","4","2","1","2","2","38","5000","227","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814119","GM14701B-2","","plot","8272478","202393DVGST_stom_rep1_GM14701B-2_478","1","1","478","17","14","test","","0","1","","90","","","3","3","","2","4","5","90","20","","","","","","","","","","4","","","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814292","GM14701B-4","","plot","8272442","202393DVGST_stom_rep1_GM14701B-4_337","1","1","337","12","12","test","","0","1","","190","","0","3","3","0","6","4","4","190","40","2","1","1","5","2","7","","","7","4","1","2","3","3","Pudricion Total (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814368","GM14701B-7","","plot","8272463","202393DVGST_stom_rep1_GM14701B-7_201","1","1","201","7","27","test","","2","1","27.1","60","0.9765625","0.5","3","1","0","4","4","4","125","30","4","2","1","4","2","10","440","28","0","4","1","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814200","GM14701B-8","","plot","8272714","202393DVGST_stom_rep1_GM14701B-8_272","1","1","272","10","19","test","","3","1","26.3","100","10.7421875","5.5","4","2","19","6","4","3","220","60","4","1","1","2","3","29","4980","297","2","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814446","GM14701B-9","","plot","8272757","202393DVGST_stom_rep1_GM14701B-9_375","1","1","375","13","27","test","","1","1","22.8","80","11.328125","5.8","4","1","25","6","4","2","170","40","4","1","1","2","3","37","4680","185","4","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814085","GM14709A-10","","plot","8272553","202393DVGST_stom_rep1_GM14709A-10_618","1","1","618","22","21","test","","1","1","27.3","150","13.671875","7","4","1","15","10","4","2","270","70","4","3","2","2","3","30","4880","316","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979883","GM14709A-1","","plot","8272237","202393DVGST_stom_rep1_GM14709A-1_217","1","1","217","8","16","test","","3","1","24.4","60","7.2265625","3.7","4","2","8","8","4","3","170","50","4","3","1","2","3","23","3040","148","1","4","1","3","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979987","GM14709A-2","","plot","8272513","202393DVGST_stom_rep1_GM14709A-2_70","1","1","70","3","12","test","","0","1","30.5","220","9.375","4.8","3","1","15","6","4","3","220","70","4","3","1","2","2","18","3830","315","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814447","GM14709A-3","","plot","8272637","202393DVGST_stom_rep1_GM14709A-3_15","1","1","15","1","15","test","","0","1","27.3207191780822","200","15.8203125","8.1","4","1","20","8","4","2","200","50","4","3","1","2","3","30","5000","328","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814328","GM14709A-4","","plot","8272495","202393DVGST_stom_rep1_GM14709A-4_1","1","1","1","1","1","test","","3","1","24.7656504566773","90","10.3515625","5.3","4","2","15","8","4","2","230","60","4","3","2","2","3","35","4270","219","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979884","GM14709A-5","","plot","8272338","202393DVGST_stom_rep1_GM14709A-5_358","1","1","358","13","10","test","","2","1","28.6","180","6.4453125","3.3","4","1","12","8","4","2","230","60","4","2","1","3","3","27","2640","190","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979946","GM14709A-6","","plot","8272742","202393DVGST_stom_rep1_GM14709A-6_200","1","1","200","7","26","test","","1","1","26.5","140","4.4921875","2.3","4","1","10","6","4","2","190","60","4","3","1","4","2","20","2050","124","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979885","GM14709A-7","","plot","8272301","202393DVGST_stom_rep1_GM14709A-7_263","1","1","263","10","28","test","","0","1","27.7","220","4.8828125","2.5","4","1","5","8","4","2","220","50","3","3","1","3","2","20","2150","145","2","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814448","GM14709A-8","","plot","8272690","202393DVGST_stom_rep1_GM14709A-8_577","1","1","577","20","4","test","","1","1","25.9","220","11.1328125","5.7","4","2","10","8","4","3","260","60","4","3","1","2","3","20","5000","286","2","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814240","GM14709A-9","","plot","8272475","202393DVGST_stom_rep1_GM14709A-9_408","1","1","408","15","2","test","","1","1","27.4","150","8.0078125","4.1","4","1","12","8","4","2","200","60","4","3","1","3","2","25","3770","246","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979886","GM14710B-1","","plot","8272328","202393DVGST_stom_rep1_GM14710B-1_301","1","1","301","11","11","test","","1","1","26.3","220","11.71875","6","5","2","20","8","4","2","260","60","4","2","1","3","3","25","4590","272","3","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814120","GM14710B-2","","plot","8272168","202393DVGST_stom_rep1_GM14710B-2_457","1","1","457","16","8","test","","4","1","27","80","4.8828125","2.5","4","2","7","8","4","3","230","40","3","3","2","4","2","16","2340","148","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814540","GM14712B-4","","plot","8272568","202393DVGST_stom_rep1_GM14712B-4_131","1","1","131","5","15","test","","2","1","24.1","80","8.59375","4.4","4","1","5","8","4","2","230","50","4","2","1","3","2","20","3290","155","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
