"Date of Download: 2024-07-31_16:55:27"
"Search Parameters: Data Level:all  Trait List:  Trial List:11905  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979934","GM14638B-5","","plot","6982779","202395DVGST_ciat_rep1_GM14638B-5_916","1","1","916","22","31","test","","","","1.1","0.9","41.3","280","","2","1","5","4","4","280","2","3","5","0","4","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814078","GM14638B-6","","plot","6982584","202395DVGST_ciat_rep1_GM14638B-6_99","1","1","99","3","13","test","","7.4","16.6","2","1.2","42","250","","4","1","10","4","3","250","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979865","GM14638B-7","","plot","6982014","202395DVGST_ciat_rep1_GM14638B-7_804","1","1","804","19","30","test","","6.5","16.6","1.5","1","44.2","100","","3","1","5","4","3","245","2","3","4","0","4","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814191","GM14638B-8","","plot","6981981","202395DVGST_ciat_rep1_GM14638B-8_260","1","1","260","7","2","test","","5.3","8.5","0.4","0","42.5","115","","2","2","4","4","5","235","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814486","GM14638B-9","","plot","6982469","202395DVGST_ciat_rep1_GM14638B-9_679","1","1","679","16","10","test","","","","1.2","0.6","44.4","170","","2","1","4","4","4","335","2","3","5","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814027","GM14644A-1","","plot","6981986","202395DVGST_ciat_rep1_GM14644A-1_50","1","1","50","2","37","test","","","","2","1.2","41","110","","3","1","5","4","4","305","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814487","GM14645A-1","","plot","6982687","202395DVGST_ciat_rep1_GM14645A-1_671","1","1","671","16","18","test","","2.9","3.9","2.2","1.4","39.2","30","","3","1","8","4","3","320","2","3","2","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979866","GM14645A-2","","plot","6982402","202395DVGST_ciat_rep1_GM14645A-2_866","1","1","866","21","6","test","","","","2.3","2.1","40.1","30","","3","2","5","4","4","285","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814436","GM14645A-3","","plot","6982525","202395DVGST_ciat_rep1_GM14645A-3_646","1","1","646","16","43","test","","5","14.1","1.4","1.2","37.9","35","","3","1","6","4","4","310","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814398","GM14645A-4","","plot","6982853","202395DVGST_ciat_rep1_GM14645A-4_575","1","1","575","14","28","test","","7.6","23.8","0","0","38.5","60","","3","1","6","4","4","300","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814112","GM14647A-1","","plot","6982908","202395DVGST_ciat_rep1_GM14647A-1_125","1","1","125","3","39","test","","5.4","17.1","0.9","0.9","35.6","150","","3","2","6","4","4","340","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814320","GM14647A-2","","plot","6982424","202395DVGST_ciat_rep1_GM14647A-2_459","1","1","459","11","29","test","","","","0","0.7","33.7","155","","3","1","10","4","3","325","2","1","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814488","GM14648A-10","","plot","6982502","202395DVGST_ciat_rep1_GM14648A-10_677","1","1","677","16","12","test","","6.2","17.6","0.4","0","36.3","145","","3","1","8","4","3","245","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814282","GM14648A-11","","plot","6982026","202395DVGST_ciat_rep1_GM14648A-11_411","1","1","411","10","20","test","","7.1","18.6","0.9","1.2","40.9","80","","4","1","10","4","3","325","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814028","GM14648A-1","","plot","6982861","202395DVGST_ciat_rep1_GM14648A-1_2","1","1","2","1","2","test","","6","17.9","1.5","1.1","39.2","85","","3","1","9","4","4","295","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814437","GM14648A-12","","plot","6982934","202395DVGST_ciat_rep1_GM14648A-12_662","1","1","662","16","27","test","","","","1","0.6","40.1","115","","3","1","8","4","3","355","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979867","GM14648A-3","","plot","6982641","202395DVGST_ciat_rep1_GM14648A-3_855","1","1","855","20","6","test","","7.4","15.8","0.8","1","41.5","145","","3","1","8","4","3","345","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979935","GM14648A-5","","plot","6982891","202395DVGST_ciat_rep1_GM14648A-5_936","1","1","936","22","11","test","","6.8","17.1","0.6","0.3","38","125","","2","2","6","4","3","285","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814029","GM14648A-6","","plot","6982412","202395DVGST_ciat_rep1_GM14648A-6_29","1","1","29","1","29","test","","4.8","10.9","2","1","40.2","145","","4","2","8","4","3","325","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979936","GM14648A-7","","plot","6982373","202395DVGST_ciat_rep1_GM14648A-7_932","1","1","932","22","15","test","","4.7","11.1","2","1.5","40.2","145","","3","3","8","4","3","295","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814531","GM14648A-9","","plot","6982653","202395DVGST_ciat_rep1_GM14648A-9_724","1","1","724","17","36","test","","7.5","16.8","1.3","1","40.9","115","","3","1","10","4","3","410","2","3","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814192","GM14650A-10","","plot","6982719","202395DVGST_ciat_rep1_GM14650A-10_222","1","1","222","6","37","test","","5.6","11.3","0.1","0","41.3","380","","3","1","10","4","3","380","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814363","GM14650A-11","","plot","6982629","202395DVGST_ciat_rep1_GM14650A-11_537","1","1","537","13","21","test","","6.6","14.3","0","0","36.1","110","","3","1","5","4","4","290","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979980","GM14650A-12","","plot","6982810","202395DVGST_ciat_rep1_GM14650A-12_967","1","1","967","23","21","test","","4.7","11.7","1.7","1.3","41.5","150","","3","1","8","4","3","280","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979979","GM14650A-1","","plot","6982139","202395DVGST_ciat_rep1_GM14650A-1_976","1","1","976","23","30","test","","5.1","10.8","1.3","1.4","38.8","40","","3","2","6","4","4","245","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979868","GM14650A-2","","plot","6982962","202395DVGST_ciat_rep1_GM14650A-2_838","1","1","838","20","23","test","","7.8","24.1","1.6","1.5","40.3","120","","3","2","8","4","3","315","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814399","GM14650A-3","","plot","6982063","202395DVGST_ciat_rep1_GM14650A-3_562","1","1","562","14","41","test","","6.4","18.5","0.5","0","40.4","30","","3","1","7","4","4","325","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814532","GM14650A-4","","plot","6982860","202395DVGST_ciat_rep1_GM14650A-4_771","1","1","771","18","4","test","","4.2","12.5","2.3","2.1","41.6","95","","2","1","8","4","3","285","2","2","3","0","3","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814400","GM14650A-5","","plot","6982216","202395DVGST_ciat_rep1_GM14650A-5_555","1","1","555","13","39","test","","6.3","20.4","1.8","1.5","38.8","60","4","3","1","5","4","4","300","2","3","5","0","4","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814079","GM14650A-6","","plot","6982836","202395DVGST_ciat_rep1_GM14650A-6_97","1","1","97","3","11","test","","4.5","10.7","0","0","42.8","105","","4","2","8","4","3","325","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814401","GM14650A-7","","plot","6982529","202395DVGST_ciat_rep1_GM14650A-7_598","1","1","598","14","5","test","","","","","","","15","","2","1","4","4","5","170","2","3","5","0","4","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814229","GM14650A-8","","plot","6981969","202395DVGST_ciat_rep1_GM14650A-8_277","1","1","277","7","19","test","","7.3","21.8","0.3","0.2","40.6","50","","3","1","8","4","3","295","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814030","GM14650A-9","","plot","6982787","202395DVGST_ciat_rep1_GM14650A-9_24","1","1","24","1","24","test","","4.5","9.2","0.2","0.1","42.4","150","","3","2","6","4","4","260","2","3","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814321","GM14657A-11","","plot","6982581","202395DVGST_ciat_rep1_GM14657A-11_497","1","1","497","12","20","test","","","","2.1","1.9","36.4","35","","2","1","6","4","4","280","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814438","GM14657A-12","","plot","6982485","202395DVGST_ciat_rep1_GM14657A-12_660","1","1","660","16","29","test","","6.3","15","0","0","40.5","85","","3","1","5","4","4","325","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814080","GM14657A-2","","plot","6982218","202395DVGST_ciat_rep1_GM14657A-2_61","1","1","61","2","26","test","","1.6","4.4","0","0","35.2","25","","3","1","4","4","5","210","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814439","GM14657A-4","","plot","6981948","202395DVGST_ciat_rep1_GM14657A-4_621","1","1","621","15","19","test","","4","10.7","2.2","1.6","39.6","115","","3","1","5","4","4","320","2","1","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981255","GM14657A-5","","plot","6982117","202395DVGST_ciat_rep1_GM14657A-5_340","1","1","340","8","5","test","","6.7","16.9","0.6","0.9","36.5","135","","3","1","6","4","4","285","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814402","GM14657A-6","","plot","6982322","202395DVGST_ciat_rep1_GM14657A-6_571","1","1","571","14","32","test","","3.5","6.2","1.8","0.9","41","35","","3","1","7","4","4","290","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981932","GM14657A-8","","plot","6982762","202395DVGST_ciat_rep1_GM14657A-8_369","1","1","369","9","25","test","","8.2","22.1","1.3","0.7","39.1","85","2","2","1","6","4","4","245","2","3","3","0","3","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979937","GM14657A-9","","plot","6982388","202395DVGST_ciat_rep1_GM14657A-9_920","1","1","920","22","27","test","","6.1","12.2","1.1","1.1","38.1","115","","3","2","6","4","4","245","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814489","GM14667A-1","","plot","6982162","202395DVGST_ciat_rep1_GM14667A-1_678","1","1","678","16","11","test","","4.3","8.8","0.5","0.3","42.6","120","","3","3","6","4","4","265","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814322","GM14667A-2","","plot","6982430","202395DVGST_ciat_rep1_GM14667A-2_450","1","1","450","11","20","test","","1.8","4","0","0.1","39.7","115","","3","1","8","4","3","325","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814230","GM14667A-3","","plot","6981979","202395DVGST_ciat_rep1_GM14667A-3_330","1","1","330","8","15","test","","","","0","0.4","38.3","25","","3","2","3","4","5","380","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979869","GM14667A-4","","plot","6981967","202395DVGST_ciat_rep1_GM14667A-4_865","1","1","865","21","5","test","","","","1.9","1.4","40.4","30","4","2","3","4","4","5","275","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814193","GM14672A-10","","plot","6982657","202395DVGST_ciat_rep1_GM14672A-10_268","1","1","268","7","10","test","","7.1","17.9","0.3","0.4","41","110","","2","1","8","4","4","280","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814081","GM14672A-1","","plot","6982370","202395DVGST_ciat_rep1_GM14672A-1_106","1","1","106","3","20","test","","3.4","8.4","1.7","1.2","40.6","60","","3","2","6","4","4","260","2","1","2","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979870","GM14672A-11","","plot","6982041","202395DVGST_ciat_rep1_GM14672A-11_781","1","1","781","19","7","test","","6.2","12.5","2.2","2.3","41.8","170","","3","1","10","4","3","365","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814490","GM14672A-12","","plot","6981955","202395DVGST_ciat_rep1_GM14672A-12_682","1","1","682","16","7","test","","5.5","14.9","0.6","0.2","38.9","120","","1","1","5","4","4","310","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981256","GM14672A-2","","plot","6982733","202395DVGST_ciat_rep1_GM14672A-2_360","1","1","360","9","16","test","","5.9","16.6","0.3","0.6","35.9","80","","2","1","7","4","4","290","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814113","GM14672A-3","","plot","6982809","202395DVGST_ciat_rep1_GM14672A-3_158","1","1","158","4","15","test","","3.3","4.9","0","0","39.5","125","","3","2","8","4","3","300","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814491","GM14672A-4","","plot","6982060","202395DVGST_ciat_rep1_GM14672A-4_711","1","1","711","17","23","test","","6.3","10.8","1.5","0.9","40.9","135","","3","1","7","4","3","380","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979981","GM14672A-5","","plot","6982868","202395DVGST_ciat_rep1_GM14672A-5_961","1","1","961","23","15","test","","5.4","9","1","0.3","39.9","95","","3","1","6","4","3","325","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814194","GM14672A-6","","plot","6982372","202395DVGST_ciat_rep1_GM14672A-6_245","1","1","245","6","14","test","","","","0.8","1","38.6","70","","2","1","5","4","3","210","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814031","GM14672A-7","","plot","6982578","202395DVGST_ciat_rep1_GM14672A-7_53","1","1","53","2","34","test","","4.3","11.1","1.5","1.4","42.5","110","","4","2","5","4","3","365","2","2","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814533","GM14672A-8","","plot","6982802","202395DVGST_ciat_rep1_GM14672A-8_769","1","1","769","18","6","test","","5.3","14.4","1.6","2.3","38.9","95","","2","1","7","4","3","270","2","2","2","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814114","GM14672A-9","","plot","6982856","202395DVGST_ciat_rep1_GM14672A-9_114","1","1","114","3","28","test","","4.4","8.9","1","0.7","39.6","65","","3","3","6","4","4","330","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814115","GM14675A-10","","plot","6981997","202395DVGST_ciat_rep1_GM14675A-10_111","1","1","111","3","25","test","","3.6","6.2","0.1","0","41.9","80","","4","2","8","4","4","350","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814033","GM14675A-11","","plot","6982495","202395DVGST_ciat_rep1_GM14675A-11_22","1","1","22","1","22","test","","3.3","9.6","0","0.3","38.4","105","","3","2","7","4","3","305","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814323","GM14675A-12","","plot","6982791","202395DVGST_ciat_rep1_GM14675A-12_467","1","1","467","11","37","test","","3.9","11.4","1.1","1.4","38.5","20","","3","3","6","4","4","245","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
